ALMIRALL,12.130,-0.16,-0.02,7.35,12.190,11.970,36271,2181,11:10,2022-04-27 11:30:23.889138
AMADEUS IT GROUP,58.800,-0.54,-0.32,-1.41,59.960,57.840,134052,26489,11:15,2022-04-27 11:30:23.889138
ARCELORMITTAL,27.480,2.21,0.59,-3.15,27.480,26.700,185696,25771,11:15,2022-04-27 11:30:23.889138
BANCO SABADELL,0.714,0.90,0.01,25.47,0.724,0.699,12412934,4020,11:15,2022-04-27 11:30:23.889138
BANKINTER,5.454,0.44,0.02,22.33,5.500,5.384,787167,4902,11:14,2022-04-27 11:30:23.889138
BBVA,4.676,-0.14,-0.01,-6.85,4.780,4.651,5217278,30705,11:14,2022-04-27 11:30:23.889138
CAIXABANK,2.932,-0.10,-0.00,27.38,2.982,2.904,2254909,23634,11:14,2022-04-27 11:30:23.889138
CELLNEX TELECOM,45.370,1.05,0.47,-11.35,45.400,44.810,203400,30821,11:14,2022-04-27 11:30:23.889138
CIE AUTOMOTIVE,19.730,1.18,0.23,-26.93,19.910,19.330,87655,2418,11:15,2022-04-27 11:30:23.889138
COLONIAL,8.235,0.49,0.04,-0.18,8.240,8.140,202301,4444,11:09,2022-04-27 11:30:23.889138
ENAGAS,20.560,0.98,0.20,0.78,20.600,20.110,137409,5387,11:15,2022-04-27 11:30:23.889138
ENDESA,20.210,0.95,0.19,0.05,20.220,19.790,114766,21397,11:14,2022-04-27 11:30:23.889138
FERROVIAL,24.910,0.61,0.15,-9.62,24.910,24.290,168289,18274,11:13,2022-04-27 11:30:23.889138
FLUIDRA,24.980,-0.16,-0.04,-29.03,25.180,24.800,100731,4887,11:10,2022-04-27 11:30:23.889138
GRIFOLS,16.020,-3.70,-0.61,-5.07,16.510,16.000,285221,6827,11:15,2022-04-27 11:30:23.889138
IAG,1.668,-0.71,-0.01,-2.14,1.701,1.625,9961861,8290,11:14,2022-04-27 11:30:23.889138
IBERDROLA,10.655,1.04,0.11,4.08,10.690,10.375,3362951,68592,11:14,2022-04-27 11:30:23.889138
INDITEX,20.370,0.54,0.11,-28.60,20.490,20.130,637519,63486,11:14,2022-04-27 11:30:23.889138
INDRA,9.195,0.33,0.03,-3.41,9.260,9.045,210928,1624,11:14,2022-04-27 11:30:23.889138
MAPFRE,1.858,-0.38,-0.01,2.91,1.885,1.839,1212852,5722,11:14,2022-04-27 11:30:23.889138
MELIÁ HOTELS,7.430,0.27,0.02,23.79,7.460,7.260,282241,1638,11:14,2022-04-27 11:30:23.889138
MERLIN PROP,10.610,-1.21,-0.13,10.87,10.680,10.490,140726,4984,11:13,2022-04-27 11:30:23.889138
