INDRA,9.580,1.70,0.16,0.63,9.580,9.420,170431,1692,12:06,2022-04-21 12:30:05.521578
MAPFRE,1.953,0.83,0.02,8.17,1.957,1.937,1194400,6014,12:14,2022-04-21 12:30:05.521578
MELIÁ HOTELS,7.260,2.33,0.17,20.96,7.275,6.790,566312,1600,12:12,2022-04-21 12:30:05.521578
MERLIN PROP,10.890,0.37,0.04,13.79,10.910,10.800,284846,5116,12:05,2022-04-21 12:30:05.521578
NATURGY,28.960,-0.86,-0.25,3.27,29.390,28.930,36963,28080,12:14,2022-04-21 12:30:05.521578
PHARMA MAR,76.680,-0.34,-0.26,34.48,77.360,76.200,17781,1407,12:09,2022-04-21 12:30:05.521578
RED ELÉCTRICA,18.740,-2.01,-0.39,-0.07,19.155,18.660,285589,10140,12:14,2022-04-21 12:30:05.521578
REPSOL,13.615,-0.11,-0.02,34.07,13.780,13.605,983099,21347,12:12,2022-04-21 12:30:05.521578
ROVI,64.750,1.25,0.80,-12.26,64.800,63.500,43124,3630,12:13,2022-04-21 12:30:05.521578
SANTANDER,3.210,-0.08,-0.00,9.15,3.230,3.196,11097901,55655,12:14,2022-04-21 12:30:05.521578
SIEMENS GAMESA,15.805,-0.35,-0.05,-24.99,16.020,15.610,504709,10765,12:14,2022-04-21 12:30:05.521578
SOLARIA,21.990,0.00,0.00,28.45,22.520,21.680,234160,2748,12:14,2022-04-21 12:30:05.521578
TELEFÓNICA,4.909,0.49,0.02,27.44,4.932,4.866,3463479,28369,12:14,2022-04-21 12:30:05.521578
ACCIONA,192.000,-1.94,-3.80,14.22,196.800,192.000,63552,10532,13:14,2022-04-21 13:30:01.425493
ACERINOX,10.240,1.59,0.16,-10.06,10.250,10.000,496533,2770,13:11,2022-04-21 13:30:01.425493
ACS,25.030,0.44,0.11,8.31,25.150,24.960,201627,7375,13:14,2022-04-21 13:30:01.425493
AENA,153.050,2.14,3.20,10.27,153.400,150.250,29384,22958,13:14,2022-04-21 13:30:01.425493
ALMIRALL,12.060,-1.07,-0.13,6.73,12.250,12.020,132423,2168,13:13,2022-04-21 13:30:01.425493
AMADEUS IT GROUP,60.540,4.38,2.54,1.51,60.660,57.980,257428,27273,13:14,2022-04-21 13:30:01.425493
ARCELORMITTAL,30.910,3.07,0.92,8.93,30.930,29.950,243936,28988,13:13,2022-04-21 13:30:01.425493
BANCO SABADELL,0.797,3.80,0.03,40.01,0.798,0.771,18206658,4486,13:14,2022-04-21 13:30:01.425493
BANKINTER,5.654,4.74,0.26,26.82,5.664,5.384,2554331,5082,13:14,2022-04-21 13:30:01.425493
