COLONIAL,8.330,0.30,0.02,0.97,8.385,8.280,632198,4495,18:00,2022-04-14 20:09:21.363886
ENAGAS,21.160,1.73,0.36,3.73,21.330,20.720,1221130,5544,19:05,2022-04-14 20:09:21.363886
ENDESA,19.615,0.90,0.17,-2.90,19.735,19.250,859571,20767,19:05,2022-04-14 20:09:21.363886
FERROVIAL,25.740,1.26,0.32,-6.60,25.900,25.420,824354,18883,19:05,2022-04-14 20:09:21.363886
FLUIDRA,25.240,0.48,0.12,-28.30,25.540,25.120,239998,4938,18:00,2022-04-14 20:09:21.363886
GRIFOLS,15.575,2.98,0.45,-7.70,15.770,15.165,1067505,6637,19:05,2022-04-14 20:09:21.363886
IAG,1.758,3.99,0.07,3.14,1.772,1.702,26124740,8737,19:05,2022-04-14 20:09:21.363886
IBERDROLA,10.505,1.11,0.11,2.61,10.570,10.290,10388874,67627,19:05,2022-04-14 20:09:21.363886
INDITEX,20.540,1.38,0.28,-28.01,20.670,20.280,3401612,64016,19:05,2022-04-14 20:09:21.363886
INDRA,9.190,1.49,0.13,-3.47,9.285,9.090,449027,1623,19:05,2022-04-14 20:09:21.363886
MAPFRE,1.884,0.80,0.01,4.35,1.897,1.853,3062240,5802,18:00,2022-04-14 20:09:21.363886
MELIÁ HOTELS,6.875,4.64,0.30,14.55,6.895,6.575,967905,1515,18:00,2022-04-14 20:09:21.363886
MERLIN PROP,10.830,0.74,0.08,13.17,10.910,10.660,614295,5088,18:00,2022-04-14 20:09:21.363886
NATURGY,29.560,0.99,0.29,5.41,29.840,29.220,349759,28662,18:00,2022-04-14 20:09:21.363886
